dataset_name	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Solobacterium	0.0	0.0	0.0	0.00045	0.05853	0.0	0.0	0.0	0.0	0.00319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036	0.44434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13147	0.0	0.0	0.00261	0.0	0.0	0.0	0.00394	0.00143	0.0	0.0	0.0	0.05272	0.0	0.0	0.00557	0.0	0.0	0.0	0.0	0.0	0.0	0.04722	0.00344	0.0	0.0	0.0	0.0	0.0	0.0	0.00441	0.0	0.0	0.0765	0.00583	0.0	0.0	0.0	0.0	0.00171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01045	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	0.0034	0.0	0.0	0.01123	0.0	0.0	0.0	0.0	0.01621	0.0	0.0	0.0	0.0	0.00181	0.0	0.0	0.0	0.00946	0.0	0.0	0.0	0.02777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00396	0.0	0.0	0.0	0.0	0.0	0.0	5.86117	0.0	0.0	0.0246	0.0037	0.0	0.0	0.0	0.00673	0.0009	0.0	0.0	0.04337	0.0	0.00165	0.0	0.0	0.00387	0.0	0.0	0.00374	0.0	0.0	0.0	0.0	0.0	0.0	0.07614	0.0	0.08549	0.0	0.0	0.0	0.00177	0.0	0.0	0.0	0.0	0.0065	0.0	0.0	0.0	0.0	0.0	0.0	0.01063	0.0	0.0	0.0	0.09256	0.0	0.0	0.0	0.0	0.0	0.02724	0.0	0.0	0.0	0.00627	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified	0.61214	1.29616	0.36025	0.79813	1.24513	0.84235	1.01291	0.0	0.60541	0.26928	1.88876	0.83591	0.47892	1.10389	2.53668	0.73774	1.64493	1.51712	0.88492	0.04515	1.39027	0.05995	0.53645	1.85103	3.70644	0.88058	0.91134	1.28142	2.38408	1.15327	0.03289	0.0	0.19923	2.98807	0.08124	0.76556	1.76612	0.01156	7.00254	1.12414	0.0	0.62301	0.59141	1.32714	2.48205	0.08796	0.382	0.44936	0.0	1.59938	12.23022	0.30216	2.50329	2.43866	0.28782	0.55164	0.79989	0.36004	0.0	2.72978	2.11557	0.58778	0.55411	0.00295	0.61936	0.5608	0.66079	1.93676	1.79109	0.19607	1.02585	0.00857	2.37607	1.40115	0.18947	0.01877	0.00148	0.29915	2.13408	0.33972	0.11275	1.23877	0.0	0.28171	1.29446	0.43968	0.06011	0.43775	0.34678	0.44688	1.57368	2.34809	0.09502	2.13808	1.67596	4.9294	12.51396	1.49795	0.0	0.22046	0.09407	1.075	0.16882	1.92387
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus	0.0	0.0	0.0	0.0	0.0	0.0	1.88334	2.94283	0.0	0.0	0.0	0.0	2.86971	0.0	2.21653	0.0	0.03365	0.0	0.0	0.01198	0.0	0.05429	0.00441	0.0	0.0	0.0	0.0	1.77351	0.0	0.05278	0.0	1.24494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0378	0.43155	3.80708	0.0	0.0	0.37901	0.04439	0.0	0.0	0.0	0.0	0.0	0.0	0.26226	0.0	0.0	0.0	0.0	0.40302	1.68563	0.0	0.0	0.0	0.0	9.92582	0.00614	0.0	0.1082	0.0	1.20908	0.00087	0.01617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06879	0.04145	0.0	0.00503	0.49162	0.10578	0.40704	0.0	0.0	0.0	0.0	0.0	0.0	0.4736	0.25609	1.83823	0.0	0.0	0.00494	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium	0.17982	0.0	1.94123	0.95122	1.48091	0.53824	0.5496	1.4521	1.33005	2.43773	1.87392	0.0	1.63255	1.46457	1.85161	0.62822	0.75831	1.00576	0.0	3.09941	1.13197	0.27472	0.0	0.03551	0.94296	1.10047	0.03845	1.35379	0.59976	0.06786	1.93057	1.10559	1.06935	0.41134	0.4717	4.35206	1.67293	1.15722	2.59795	1.31413	0.0	2.44514	2.31583	2.79259	0.43608	0.70473	2.96416	0.0	0.47079	0.02395	0.83067	1.35163	0.22757	1.23346	1.52897	4.17668	0.51519	2.10131	0.0	2.26042	0.00425	1.38446	0.0	1.03268	0.75075	3.30114	0.6128	0.0	1.88147	0.0	1.70954	2.4452	0.95849	0.20466	0.0	2.38277	0.02905	2.59432	0.0	1.30574	1.10603	1.75476	3.4466	0.84808	6.27056	0.0	2.19664	1.58564	2.60945	1.53415	1.57315	1.81186	0.0	2.38733	3.02466	0.0	0.02584	0.0	0.0	0.0	0.0	0.0	0.0	1.74533
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Megamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00108	0.0	0.4869	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella	0.0	0.0	0.0	0.0	0.0	0.0	0.01243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02725	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.0	0.0	0.00478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00345	0.04851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01879	0.0	0.01735	0.0	0.0	0.07699	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	0.0	0.0	0.0	0.0	0.0	0.04779	0.0	0.0	0.0	0.0047	0.0	0.22484	0.0	0.0	0.0	0.0	0.0	0.00076	0.05592	0.0	0.0	0.12537	0.27034	0.0	0.0	0.0	0.22128	0.0	0.0	0.06124	0.0	0.03791	0.0	0.12501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10943	0.0	0.0	0.25049	0.0	0.0	0.55888	0.0	0.11917	0.0	0.0	0.0	0.0	0.07115	0.05703	0.40053	0.0	1.90895	0.0	0.0	0.0	0.01552	0.40442	0.0	0.90213	0.00284	0.74722	0.0	0.0	0.0	0.0	0.0	0.0	0.71965	0.0	0.0	0.0	0.01059	0.0	0.0	0.0	0.0	0.0	0.34712	2.27043	0.21253	0.06301	0.55296	0.1555	0.05166	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.04307	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19036	0.0	0.0	0.29573	0.0	0.0	0.0	0.0	0.0	0.0	0.00339	0.0	0.0	0.89823	0.0	0.05105	0.0	0.01091	0.00463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01299	0.0	0.00781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03959	0.0	0.3605	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Negativicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella	0.16768	0.0	0.0	0.44693	0.0	0.00086	0.3182	0.09997	0.11883	0.29763	0.0	0.04008	0.03996	0.01491	0.0	0.00042	0.0	0.40812	0.01916	0.05326	0.0	0.56868	0.02111	0.17105	0.0	0.0	0.0	0.00303	0.0	0.18471	0.0	0.01588	0.10155	0.0	0.01434	0.09781	0.04423	0.0	0.0	0.0	2.5829	0.0	0.02939	0.0006	0.0	0.01839	0.22736	0.02177	0.0	0.0	0.02024	0.01538	0.20299	0.0	0.02632	1.65495	0.27824	1.40663	0.0646	0.0	0.0	0.00914	0.0	0.0	0.0	0.09486	0.41419	0.00434	0.0	0.71924	0.0	0.04949	0.0	0.0	0.78273	0.00359	0.02095	0.00931	0.0	0.11684	0.0	0.20292	0.0132	0.0	0.0	0.10359	0.22775	0.0	0.0	0.01095	0.0	0.00532	0.54566	0.0	0.0	0.28589	0.02067	0.0	0.95125	0.0	0.00109	0.0	0.00535	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Anaerococcus	0.0	0.0	0.0	0.0	0.04503	0.16769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01906	0.0	0.0	0.02089	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02464	0.0	0.83959	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Finegoldia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41995	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Parvimonas	0.0	0.0	0.0	0.0	0.03633	0.0	0.0	0.0	0.0	0.01223	0.0	0.0	0.0	0.01425	0.0	0.0	0.0	0.00084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06091	0.0	0.0	0.0	0.0	0.09818	0.0	0.0	0.0	0.0	0.16124	0.0	0.0	0.0	0.02839	0.07719	0.0	0.0	0.2331	0.0	0.0	0.22139	0.00474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00103	0.0	0.0	0.00385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23611	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Peptoniphilus	0.0	0.0	0.0	0.0	0.02889	0.00799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00313	0.00065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15551	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium	0.0	0.0	0.0	0.0	0.00277	0.21985	0.0	0.00759	0.0	0.00366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48623	0.0	0.03468	0.05765	0.0	0.0	0.0	0.0	0.00359	0.0	0.0	0.0	0.0	0.15795	0.05521	1.01852	0.0	0.0	0.0	0.0	0.01546	0.0	0.0	0.00211	0.0	0.10648	0.0	0.01759	0.0391	0.0	0.01357	0.0	0.0	0.29524	0.00356	0.00707	0.01197	0.0	0.0	0.0	0.00073	0.0	0.0	0.0	0.0	0.21826	0.2427	0.00539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058	0.0	0.11401	0.0	0.0161	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis	0.0	0.00291	0.04362	0.0	0.0	0.0	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.03636	0.0	0.0	0.1162	0.0	0.0	0.37792	0.0	0.0	0.0	0.00748	0.0	0.00934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	0.0006	0.10994	0.0	0.0	0.00817	0.01262	0.0	0.0	0.04611	0.0	0.0	0.0	0.0	0.0	0.00845	0.0	0.0	0.0	0.09565	0.0	0.0	0.0	0.0	0.049	0.00766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12503	0.00831	0.0	0.0	0.0	0.05166	0.01912	0.0	0.0	0.0	0.0	0.0131	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter	0.0	0.0	0.03685	0.0	0.0	0.0	0.0	0.0	0.00567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05209	0.0	0.0	0.0	0.0	0.0	0.06339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02664	0.0	0.0	0.0	0.0	0.0	0.0	0.10923	0.14386	0.11812	0.0	0.0	0.0	0.05753	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	0.57414	0.58354	0.02934	0.0	0.00491	0.0	0.0448	0.14099	0.0	0.00227	0.0	0.0	0.0	0.74105	0.04982	0.27539	0.02262	0.0244	1.21971	0.0	0.09786	0.0	0.352	0.0	0.33029	0.0	0.12812	0.0	0.02091	0.06466	0.0037	0.0	0.45818	0.0	0.36392	0.01292	0.16509	0.0	0.56283	0.00948	0.0	0.07878	0.01073	0.0273	0.02178	0.0	0.00548	0.0	0.58646	0.17153	0.0	0.0	0.05725	0.0	0.04581	0.00423	0.03846	0.0	0.0	0.0	0.48229	0.36121	0.00111	1.0568	0.06889	0.04762	0.0	0.09212	0.0	0.9652	0.08434	0.0	0.0	0.08962	0.27632	0.01709	0.0	0.01013	0.0	0.0	0.02546	0.0	0.0	0.0	0.0	0.0	0.20122	0.78444	0.00741	0.03767	0.0	0.0	0.0	0.00898	0.0	0.02448	0.02043	0.07291	0.17194	0.14913	0.65833	0.50747	0.0	0.0
