dataset_name	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	0.12914	0.9084	0	1.7593	0.3017	0.0	0.03718	0.4078	2.95419	0.07426	0.0	0.0	0.20935	0.57256	0.00436	0.06421	0.2034	0.07893	0.08589	2.67889	0.0	0.61565	0.78464	0.0232	0.0	0.40746	1.07581	1.18328	0.0	0.8976	0.0	0.0	2.13909	0.57471	4.07934	0.03028	0.0181	0.22378	0.17293	2.05342	2.39133	2.84286	0.00791	0.28865	0.64484	0.01139	1.0953	0.61687	0.60915	0.28955	1.53937	0.0	0.01953	0.06427	0.03773	2.72867	0.00508	0.02575	0.0	0.17481	0.08943	0.02466	0.0	1.23736	0.01972	0.00855	0.08022	0.48709	0.09729	3.92942	0.02052	0.10737	0.35018	0.34026	0.13774	0.0	0.0	2.5512	0.48854	0.0	0.57133	1.53491	0.09083	0.02631	0.0	2.06284	0.0	0.07719	2.0909	0.0	0.14556	0.13501	0.66244	0.01083	0.0	0.00621	1.05445	0.53131	0.13871	1.33895	0.69597	0.42295	0.00741	0.0	0.59708	7.75651	0.85735	3.11226	0.13729	1.75852	0.20958	0.0	1.28182	0.00138	0.01911	5.26011	0.0	0.03656	0.0	0.93493	0.0	0.10194	7.49471	0.98792	0.00439	0.13538	0.73458	0.81297	0.00651	0.06138	1.18396	2.45983	0.00728	2.56059	0.18564	0.0	0.0	0.0	0.63258	0.06565
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Sutterella	0.0	0.0	0	0.0	0.0	0.00356	0.0	0.0	0.0	0.0	4.78411	0.0	0.0	0.0	0.92562	0.0	0.0	0.0	0.0	0.0	0.41109	0.0	0.10706	0.0	0.0	0.0	0.0	0.0	0.00337	0.0	1.07182	0.08241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.19336	0.0	0.0	0.0	0.0	0.54717	0.0	0.0	0.0	0.0	0.0	0.62717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51335	0.00464	0.0	0.0	0.0	0.0	0.0	0.0706	0.0035	0.0	0.2401	0.0	0.0	2.89118	0.0	0.0	0.0	0.0	0.0	0.5195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08211	0.0	0.0	0.0	0.09639	27.13058	0.0	0.00482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8781	0.0	0.0	0.0	0.38282	0.0	0.00161	0.0	0.0	0.0	0.0	0.0	3.7071	1.22637	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas	0.01775	0.1062	0	0.11965	0.00657	0.0	0.00155	0.14492	0.47393	0.00176	0.0	0.0	0.06068	0.11996	0.0	0.01932	0.03676	0.00255	0.03161	0.19512	0.0	0.07238	0.06187	0.0	0.0	0.45968	0.10516	0.04914	0.0	0.05979	0.0	0.0	0.06939	0.09488	0.25434	0.0	0.00156	0.04383	0.01186	0.10414	0.38485	0.08363	0.0	0.0034	0.05606	0.00399	0.21699	0.02334	0.14521	0.09022	0.26645	0.0	0.00082	0.01484	0.0	0.20193	0.0	0.00849	0.0	0.0224	0.00952	0.01092	0.0	0.19539	0.0	0.0	0.0	0.02149	0.0447	0.2917	0.0	0.00158	0.26042	0.02784	0.04783	0.0	0.0	0.1016	0.15046	0.0	0.07894	0.11405	0.02835	0.0	0.0	0.22735	0.0	0.06151	0.1823	0.0	0.09758	0.12239	0.01214	0.0	0.0	0.0	0.02269	0.18095	0.0169	0.04843	0.17362	0.03643	0.0	0.0	0.2352	0.47855	0.09229	0.24319	0.03359	0.06036	0.09777	0.0	0.2219	0.0	0.0	0.86634	0.0	0.02522	0.0	0.15562	0.0	0.00584	0.25328	0.15362	0.0	0.01002	0.06672	0.13476	0.0	0.00234	0.06312	0.12689	0.0	0.22108	0.04419	0.0	0.0	0.0	0.17411	0.03594
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Laribacter	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01482	0.0	0.0	0.0	0.0	0.09726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03033	0.0	0.0	0.0	0.0	0.07967	0.0	0.0	0.00307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02739	0.0	0.0	0.0	0.08172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	0.0304	0.0	0	0.0	0.02156	2.59357	0.23467	0.59119	0.0	0.06863	0.014	0.0	0.0	0.10036	0.14958	0.0	0.38629	0.01732	0.03688	0.34188	0.0	0.05835	0.17606	0.01786	0.0	0.63788	0.15635	0.17001	0.0	0.16282	0.24204	0.34323	0.10524	0.0	0.30764	0.01531	0.0	0.01903	0.0	0.00842	0.76656	0.0	0.05902	0.03206	0.04906	0.02721	0.22433	0.02348	0.09492	0.09308	0.39254	0.01086	0.0	0.3309	0.00072	1.19013	0.0	0.10947	0.0	0.15055	0.03198	0.01768	0.00639	0.16641	0.0	0.0	0.06828	0.09202	0.00478	0.0	0.05807	0.00383	0.00927	0.05183	0.12548	0.03629	0.04022	1.93617	0.76466	0.87881	0.00723	0.06483	0.01736	0.00289	0.00948	0.0	0.074	0.0	0.48744	0.22084	0.8248	0.0	0.0	0.0	0.01275	0.08676	0.03994	0.18954	0.11761	0.98177	0.0	0.0	1.33751	0.63596	0.0	0.0	0.02767	1.33221	0.15772	0.12961	0.11457	0.0034	0.38735	0.26801	0.2347	0.24277	0.39635	0.0	0.0	0.05449	1.16585	0.59984	0.0	0.20643	0.08931	0.13279	0.05255	0.20364	0.39873	0.00954	0.0	0.15125	0.0	0.3218	0.21333	0.0	0.0	0.48726	0.20134	0.08815
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01589	0.0	0.0	0.0539	0.0	0.0	1.39475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47547	0.0	0.0	3.1992	0.01323	0.0	0.0	0.0	0.0	0.787	0.0	0.0	0.04513	0.17918	0.0	0.0	0.00652	0.0	0.0	0.0	0.0	0.22753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56708	0.06768	0.0	0.0	0.0	0.0	0.0	0.00156	0.0	0.0	0.0	0.0	0.0	2.13774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34477	0.0	0.0	0.0	0.0	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18994	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrionaceae_unclassified	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04438	0.0	0.0	0.0	0.0	0.0	0.10158	0.0	0.02047	0.0	0.0	0.0	0.20954	0.0	0.0	0.02836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01648	0.13117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03192	0.0	0.0	0.0	0.03299	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.01473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Aeromonadaceae.g__Aeromonas	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9355	0.0	0.0	0.0	0.0	0.0	0.0	0.4389	0.0	0.0	0.0	0.0	0.0	0.36387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00716	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Succinivibrionaceae.g__Anaerobiospirillum	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.00744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.10998	0.0	0.0	0.0	0.00872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae.g__Cardiobacterium	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00548	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacterales_unclassified.g__Plesiomonas	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter	0.0	0.0	0	0.03207	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00691	0.0	0.14227	0.02382	0.0	0.0	0.0	0.0	0.09495	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.01524	0.0	0.0	0.0	0.0	0.0	0.39286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02082	0.31872	0.1155	0.05568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07331	0.00788	0.0	0.0	0.0	0.0	0.01266	0.0	0.03401	0.0	0.0	0.0	0.28092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.1048	0.0	0.17028	0.0	0.0	0.2027	0	0.0	0.0	0.07108	0.0	0.0	0.0	0.0	0.04673	0.0	0.0	0.0	0.20261	0.00792	0.0	0.0	0.0	0.0	0.0	0.03033	0.0	0.01188	0.0	0.0	0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter	0.0	0.0	0	0.87792	0.01215	0.0	0.0	0.0	0.0	0	0.0	0.02441	0.0	0.0	0.0	0.0	0.0	0.0	0.0893	0.02352	0.05196	0.0	0.0	0.0	0.0	0.0	0.61622	0	0.0	0.0	0.0	0.01553	0.0	0.0	0	0.06157	0.0	0.0	0.0	0.00078	0.0	0.0	0.00082	0.0	0.05733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.16289	0.00166	0.02573	0.07474	0.0	0.0	0.0	0.01199	0.0	0.0	0.00767	0.00309	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.00691	0.0	0.0	0.0	13.1426	0.79804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18272	0.05569	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00523	0.0	0.0	0.0	0	0.0	0.0	0.06874	0.0	0.0	0.05472	0.0	5.24963	0.01865	0.0	0.01335	0.0	0.00109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00276	0.3645	0.0	0	0.05156	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia	0.0	0.09271	0	13.20654	0.0	0.38701	1.32755	0.11835	0.08986	0	0.38176	27.16629	4.44301	0.0	0.00508	5.14819	0.15614	0.0037	1.32085	0.28777	0.25013	1.38635	0.0	0.06309	0.0	1.69104	0.58766	0	54.21311	0.95943	0.0	0.23374	1.15858	0.03341	0	0.64766	0.08477	0.37316	0.05648	0.59297	0.31313	0.5336	0.0	0.03323	0.49528	1.2543	0.0	0.59039	0.51716	0.0244	0.04082	0.03665	1.39174	0.56004	69.03944	0.52163	0.40696	13.67932	1.43403	0.12868	0.43032	0.16006	1.12299	3.65092	0.04891	6.84603	2.36895	0.01799	0.02176	1.39711	0.05493	0.07596	1.41118	0.058	0.81033	0.0522	0.23003	8.77152	0.70481	2.09285	12.03734	0.05716	0.51709	8.60331	27.74297	0.21526	0.12298	0.31738	0.0	5.17368	21.14793	1.1032	0.01447	0.07969	0.24918	0.0	2.80895	0.00255	0.0	3.81915	0.09885	0.0	35.38772	0.22552	1.17261	0	0.0	0.74029	0.05861	0.4818	2.16275	31.12962	0.58369	0	0.02396	0.46505	0.58506	0.18918	0.1615	0.0	0.0	0.19743	0.12259	0.03794	0.88155	0.43029	0.10669	18.7176	0.05591	0.04557	2.23218	0.05159	2.59342	0.35626	0.03284	0.0255	1.74474	0	5.87092	0.21446
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella	0.0	0.06962	0	8.62372	0.0492	0.0	0.0	0.0	0.0	0	0.0	0.12493	0.05836	0.0	0.0	0.0	0.0	0.0	42.00395	0.0	0.18489	0.0319	0.02451	0.02249	0.0	0.66279	1.43007	0	0.0	3.90412	0.45123	6.70778	0.0	0.0	0	28.37781	0.90772	0.0	0.0	0.03094	0.06172	0.05968	0.0	0.0	0.96719	0.04932	0.0	0.02138	0.0	0.0	0.01957	0.01523	0.0	0.0	0.0	4.81858	0.1292	0.03444	0.00715	0.46391	0.05308	2.85467	33.79963	0.11526	0.01793	11.7337	0.01327	0.0	0.11845	5.4115	0.0	0.0	0.0872	0.0	0.0	20.92353	0.0	0.04525	0.51273	0.0	3.90879	0.0	0.0	0.0	2.87134	18.81226	0.0	0.0	0.19744	1.61873	0.0	0.0	0.03929	0.0	1.69722	0.0	0.06748	0.0	2.7845	0.40625	0.04724	0.37741	0.0	0.0	0.03066	0	0.00196	0.69278	0.0	1.30167	0.0	0.0	0.0	0	0.00963	0.0	21.38249	0.0	0.0	0.04278	0.69729	20.55243	0.0708	0.0	3.32994	0.14383	0.0	0.01549	0.88007	0.0	4.87753	0.70852	0.10385	0.0	0.0777	0.88645	0.06932	0	0.41273	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Kluyvera	0.0	0.0	0	0.0593	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04502	0.0	0.0	0.0	0.0	0.0	0.00665	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Kosakonia	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
