dataset_name	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013
study_condition	control	control	control	control	control	control	control	control	control	control	T2D	control	control	control	control	control	T2D	control	control	control	T2D	T2D	T2D	T2D	T2D	control	control	control	T2D	control	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	control	control	T2D	T2D	control	T2D	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	T2D	T2D	T2D	T2D	T2D	control	control	T2D	T2D	control	T2D	T2D	T2D	T2D	control	control	control	control	control	control	control	control	control	control
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	0.06924	0.00435	0.14351	0.04766	0	0.10197	0.02186	0.00846	0.0	0.09667	0.07371	0.01573	0.15395	0.0425	0.0	0.0	0.3224	0.0	0.0	0.0	0.0	0.0	0.0	0.06131	0	0.0	0.0	0.03935	0.0	0.0	0.03038	0.0	0.15497	0.0	0.01304	0.03517	0.0	0	0.02551	0.27169	0	0.02397	0.06841	0.04153	0.11307	0.05958	0.0	0.06808	0.04101	0.32859	0.10507	0.0547	0.03749	0.0	0.01984	0.04626	0.09376	0.01012	0.00541	0.19974	0.1398	0.0	0.01088	0.0	0.04491	0.1747	0.0	0.05146	0.01875	0.06272	0.07241	0.0	0.0	0.0	0.06714	0.17511	0.01733	0.0	0.07836	0.0	0.0201	0.0	0.14426	0.0415	0.05471	0.0	0.03287	0.04306	0.04677	0.0	0.0	0.01012	0.0	0.04676	0.0	0.01924
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	0.0	0.25843	0.52904	0.30661	0	0.0	0.0	0.04361	0.57694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23739	0.0192	0.0	0.0	0.0	0.11211	0.0	0	0.0	0.0	0.0	0.0	0.70215	0.0	0.0	0.0	0.0	0.0	0.0	0.31497	0	0.09768	0.0	0	0.0	0.39178	0.0	1.01344	1.0492	0.0	0.0	0.0	0.0	0.37433	0.16904	0.0	0.08783	0.33505	0.21273	0.4786	0.0	0.08451	0.0	0.0	0.81412	0.0	0.0	0.0	0.00057	0.28863	0.0	0.0	0.0	0.0	0.0	0.0	1.00047	0.21251	0.0	0.01856	0.0	0.0	1.09809	0.0	0.0	0.03105	0.0	0.0	0.0	0.0	0.54446	0.13551	0.18637	0.11363	0.15546	0.0	0.0	0.36216	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrionaceae_unclassified	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.01331	0.0	0.0	0.0	0.10909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.01465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.02073	0.0	0.0	0.0	0.0	0.04927	0.07339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02011	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.30581	0.0	0.7231	0	0.0	5.20106	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.20424	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.097	0.0	0.06128	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia	0.85556	0	0.00399	0	0	0.04176	0.81185	7.58673	0.14314	0.18917	0.05778	0.0	0	29.18789	0	0.19831	2.4417	8.86511	0.01009	24.1684	1.4467	20.95364	3.8879	1.03747	0	0.03699	0.03861	0.05752	0.3827	0.63939	0.06485	0.02452	0	0.0	39.27629	0.97591	0.025	0	5.71539	2.24867	0	0	0.08874	0	0	0	0.01446	0	0.21123	0.10389	0	0.04534	0.05279	0.05197	0.11229	0.31338	0.60944	0.00842	0	0	0.39238	0.02191	0.00268	0.0	0.12365	3.4441	0.16162	0	0.0	1.25387	0.0973	4.90766	0.1528	0	0.18337	0.2361	8.78045	0.3291	0	0.20103	0	0.12373	0	0	0	0.53836	0.03197	13.13795	0	0	2.08719	0	0.00437	0.16854	0	29.81938
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.16387	0	0.0	0.0	0	0	0.03142	0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.03253	0.1044	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.10342	0.0	0.0	0.0	0.0	0	0.0	0.0	11.75579	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	4.81812
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Kluyvera	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.01207	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Raoultella	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.63108	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae.g__Hafnia	0.0	0	0.02825	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00065	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Morganella	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45377	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Proteus	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.25203	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus	0.02265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02224	0.0	0.0	0.0	0.0	0.0	0.01635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04543	0	0.0	0.0	0.0	0.0	0.0	0.0	0.37641	0.00411	0.00709	0.1237	0.0	0.06989	0.0	0.0	0.0	0.01082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00783	0.0	0.0	0.02483	0.0	0	0.0	0	0.0	0.02913	0.04221	0.0	0.0	0.0	0.0	0.00076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29274	0.0	0.0	0.0	0.0	0.02412	0.0	0.0	0.0	0.05497	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02117	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified.g__Proteobacteria_unclassified	0.52681	0.07477	0.0	0.0	0.0	0.9006	0.0	0.0	0.0	0.0	0.0	0.15678	0.27691	0.00679	0.00411	0.0	0.0	0.0	0.0	0.0	0.0	0.01523	0.0	0.0	0.0	0.0738	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0184	0.01165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01248	0.0	0.0	0.07097	0.0	0.0	0.0	0.0	0.0	0.0	0	0.00154	0	0.0	0.0	0.0	0.0	0.0	0.0	0.13338	0.0	0.0	0.0	0.0	0.05097	0.00056	0.0	0.0	0.0	0.0	0.03159	0.01564	0.0	0.0	0.0	0.0	0.0	0.02595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02412	0.0
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Brachyspirales.f__Brachyspiraceae.g__Brachyspira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26384	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11957	0.0
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus	0.0	0.0	0.12826	0.0	0.02493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20019	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01803	0.0	0.0	0.0	0	0.0	0.0	0.0	0.007	0.0	0.0	0.08595	0.0	0.05151	0	0.0	0.11307	0.0208	0.0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0045	0.02988	0.0	0.03102	0.01882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344	0.01628	0.03966	0.0
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Fretibacterium	0.0	0.0	0.00345	0.0	0.0	0.0	0.0	0.00263	0.0	0.00264	0.0	0.0	0.0267	0.00352	0.00761	0.00186	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0083	0.0	0.0	0.0	0.0	0.00983	0.02495	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00665	0.00312	0.00415	0.00298	0.00181	0.0	0	0.0	0.00111	0.00218	0.0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.00246	0.0	0.0	0.00351	0.0	0.00285	0	0.0	0.00193	0.0	0.0	0.00258	0.0	0.00677	0.00715	0.0	0.00392	0.0	0.00492	0.0031	0.00618	0.00394	0.00294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00375	0.0	0.0	0.0
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	10.59448	0.36073	5.90906	0.67528	0.08966	0.08964	0.55547	0.08631	0.02155	3.06571	1.10099	2.77669	0.14928	0.08085	3.78372	0.49695	9.27248	0.00269	5.13084	2.44976	5.81742	0	2.2125	1.00744	10.3111	4.52646	0	12.87282	3.29595	8.47788	0.40733	0.64545	0.02929	0.25347	9.37159	0.38906	0.01295	1.13552	0	2.00062	1.40913	0.04896	0.00622	5.92569	1.99393	11.42903	0.14635	0.0	0	1.48157	0.91271	2.4975	2.1943	0	0.30121	2.23744	1.47561	1.1892	0	0	0	2.22842	4.35861	1.35458	0.09851	0.04189	0.31793	8.78051	0	0.16059	1.56824	0.32314	2.09367	2.3444	24.95604	1.2658	5.19823	2.87111	0.12026	0.1806	0.57086	0.0	0.92263	0.0	1.41387	14.0806	0.2796	2.72204	1.89343	1.61449	0.10288	0.48396	5.00532	0.21222	0.0	3.17759
