dataset_name	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015
study_condition	CRC	control	control	control	control	control	CRC	control	CRC	control	CRC	control	CRC	control	CRC	CRC	control	control	control	control	control	CRC	control	control	control	CRC	control	control	CRC	CRC	control	control	control	CRC	control	control	CRC	control	control	control	control	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	CRC	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	control	CRC	CRC	CRC	control	control	control	control	control	control
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma	0.0	0.0	0.00049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00371	0.0	0.0	0.0	0.04779	0.01364	0.07538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01347	0.0	0.0	0.0	0.01765	0.0	0.0	0.0041	0.0	0.0	0.00465	0.0	0.0	0.0003	0.02199	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.00434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05681	0.0	0.0	0.0	0.01871	0.0	0.01856	0.01017	0.0	0.0	0.0	0.0	0.06162	0.05596	0.01156	0.48125	0.0	0.0	0.0	0.0	0.02152
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Eggerthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium	0.0	0.01006	0.05912	0.0	5.05966	0.54953	0.00447	0.0	0.0	0.0	0.0	0.12819	0.05636	0.0	0.0	0.0	0.0	0.03547	0.0	0.0033	0.01646	0.39953	0.07038	1.08435	0.72413	0.05887	2.42697	0.16348	0.0	0.01874	0.0016	0.67995	0.25756	0.00541	2.99761	0.04393	0.14287	0.07733	1.68613	0.08419	0.12071	0.00614	0.18734	0.2221	0.06249	0.046	0.23021	1.94173	0.01158	0.54688	0.37232	0.0	0.0	0.03071	0.0653	0.0	0.07052	0.01775	0.25325	0.27643	0.22798	0.05468	0.08814	0.0	0.42012	0.08672	0.00137	5.10612	0.64586	0.72796	0.1321	0.0241	0.38894	3.58535	0.0009	0.01605	0.0	0.00281	0.06241	0.3403	0.01165	0.04713	0.0	0.0	0.00181	0.0	0.07727	0.0	0.32901	0.0	0.42833	0.5627	0.64276	0.02666	0.36281	0.02702	0.16756	0.0	0.47338	0.10806	1.67119	1.1364	0.0	0.17234	0.21966	1.36612	0.10212
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01427	0.0	0.0	0.0	0.01318	0.0	0.0	0.0	0.0	0.0	0.0	0.0157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00647	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04899	0.0	0.0	0.23002	0.0	0.0	0.0	0.48914	0.0	0.0	0.0	0.0	0.00723	0.05396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03817	0.14975	0.30749	0.00094	0.0	0.00204	0.01828	5.6055	0.0	1.00926	0.0	0.0	0.0	0.03398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01977	0.0	0.0	0.0	0.0	0.0	0.0	0.22385	0.0	0.0	0.0	0.0	0.0	0.03431	0.0	2.90763	0.0	0.0	0.0	0.00619	0.06266	0.0	0.0	1.62233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33285	0.0	0.19129	0.0	0.0	0.00131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01676	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella	2.24601	0.0	0.0	0.0	0.0	0.0	0.00284	0.05486	1.38832	0.0	0.02162	0.0	0.0	4.29083	0.00121	0.0	0.0	0.0	0.36495	0.0	1.82567	0.0	0.04526	0.0	0.0	4.2144	0.0	0.08732	0.0	0.99454	0.02055	0.0	0.0	0.00424	0.0	0.0	0.0	2.5013	0.0	0.0	0.0	0.0	8.33389	0.0	0.00348	0.00066	0.02283	0.0	0.0	0.0	3.50819	0.01484	4.65616	0.0	0.0	0.05572	0.12994	0.0	0.19716	0.70063	0.0	0.0	0.0	0.0	0.0	0.10778	0.0	0.0	0.2683	0.0	0.0	0.29902	0.0	0.0	0.0	0.0742	0.0	1.0403	0.0	0.0	3.52051	0.0	0.60318	0.41603	0.04907	0.27699	0.0	0.03704	0.00773	0.0	0.0	0.0	0.0	0.01088	0.00136	0.0	0.0	0.0	0.00187	0.0	0.0	0.0	0.0	0.0	0.53338	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	0.01764	0.0	0.27681	0.0	0.0	0.15238	0.0	0.0	0.0084	0.0	0.00092	0.04726	0.1238	0.0	0.00972	0.00777	0.09209	0.0	0.01425	0.0	0.03422	0.06156	0.03018	0.0	0.34623	0.0114	0.0	0.0	0.00426	0.00643	0.00026	0.03459	0.0	0.00339	0.00292	0.00488	0.02993	0.0	0.0	0.0	0.08812	0.0	0.00397	0.0	0.07223	0.01777	0.07854	0.0	0.00195	0.00026	0.05157	0.02641	0.01992	0.04624	0.06237	0.04681	0.02259	0.0	0.00053	0.11655	0.03151	0.0	0.0	0.02014	0.0058	0.01081	0.04019	0.17553	0.0	0.0	0.04148	0.01584	0.0	0.0	0.0	0.0	0.0	0.0	0.11027	0.0	0.03251	0.0	0.00607	0.0	0.0	0.0	0.0207	0.00326	0.0	0.07941	0.05626	0.0	0.00202	0.06815	0.0	0.00118	0.04501	0.0	0.09233	0.01849	0.98751	0.0	0.035	0.24536	0.00474	0.0	0.05649
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Massiliomicrobiota	0.0	0.02177	0.0	0.0	0.0	0.01346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00525	0.0	0.0	0.00073	0.23618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01074	0.0	0.0	0.0	0.0	0.00298	0.00403	0.00156	0.0	0.09678	0.0	0.00476	0.0	0.0	0.0	0.0	0.0	0.00024	0.00774	0.0	0.0	0.0	0.0	0.07718	0.0	0.0	0.0	0.04342	0.0	0.00604	0.0	0.0	0.0	0.0	0.0	0.0	0.00735	0.07962	0.0	0.01158	0.0	0.0	0.0	0.0	0.02884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02154	0.0	0.0	0.0	0.0	0.0	0.01399	0.0	0.0	0.0	0.03574	0.05993	0.0	0.0	0.0	0.31942	0.00151
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Solobacterium	0.0	0.0	0.0	0.00086	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00169	0.00246	0.00048	0.0	0.0	0.0	0.0	0.0	0.06044	0.00361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00526	0.00551	0.0	0.00155	0.0	0.0	0.00213	0.0	0.0	0.0	0.0	0.05007	0.01481	0.0	0.0	0.0	0.58506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112	0.0	0.0	0.0	0.0	0.0947	0.0	0.00252	0.0	0.0	0.0	0.0011	0.00732	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	0.0	0.0	0.00327	0.0	0.58728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.14837	0.01416	0.08296	0.27186	0.0	0.04317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863	0.04061	0.00296	0.02832	0.03286	0.00503	0.03266	0.0	0.0	0.0	0.07905	0.0	0.0	0.13664	0.0	1.09214	0.0	0.02253	0.01778	0.0483	0.0	0.0	0.0	0.0	0.03503	0.0	0.0308	1.15725	0.03301	0.06714	0.0	0.00449	0.0	0.11638	0.7354	0.01887	0.0	0.07697	0.0	0.0	0.26079	0.0	0.05588	0.0	0.11254	0.0	0.0	0.0	0.0	0.0	0.03599	0.0	0.19434	0.06356	0.00334	0.14571	0.0	0.01382	0.0	0.0	0.0	0.0	0.0	0.11132	0.0	0.0	0.05352	0.0	0.0	0.0	0.0	0.00968	0.0	0.00721	0.0	0.0017	0.0	0.13589	3.49063	0.0
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified	0.02859	0.69805	7.97161	0.05935	0.0	0.11412	0.13595	1.91566	0.8662	2.03183	16.14378	1.5015	0.01537	1.579	1.3411	5.58993	1.2151	1.42547	0.05098	0.00094	0.1833	0.19963	0.01928	0.12426	0.03384	0.00547	0.00361	2.83177	0.96677	0.08786	0.20843	0.8487	0.77321	6.97602	0.00619	0.26963	1.38368	1.82308	0.0	0.0	0.07532	0.23773	1.96895	0.11986	0.18439	0.91851	0.60428	0.0	0.01005	3.49839	0.36039	0.90782	0.68479	1.00413	0.89368	1.59186	0.04675	2.23992	5.34991	0.11394	0.3277	3.10515	0.0	3.08003	0.00026	0.04062	2.06704	0.0	0.0033	3.44894	0.14826	1.10146	3.32232	0.0	0.08397	5.04445	0.70229	0.22777	1.15482	2.3891	0.62339	0.2866	0.19159	0.35769	0.74179	4.43875	0.37052	0.26377	0.02036	0.22284	0.01391	0.97395	0.43681	0.01311	0.72775	1.83332	4.1431	0.0	1.86644	0.49765	0.39021	0.0	0.49033	2.30227	0.92811	0.0	0.72756
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus	0.0	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00612	0.09404	0.0	0.0	0.0	0.05677	0.0	0.0	0.0	0.00533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20845	0.0	0.0	0.16	0.0	0.0	0.0	2.15581	0.01104	0.0	0.0	0.0	2.32155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21321	0.0	0.0	0.0	0.0	0.0	0.0	2.21769	0.0	0.0	0.01625	0.0	0.0	0.0	0.0	0.0	0.09565	0.0	0.12304	0.0	0.0	0.0	0.00081	0.0	0.0	0.77847	0.0	0.0	0.268
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium	0.73251	0.00461	0.0	0.76764	0.0862	0.002	0.0	2.61568	0.25954	0.0	1.23101	0.40858	0.0	0.13815	0.0	0.0	1.19053	0.21034	0.0	0.01988	0.0	0.0	0.0	0.0	0.0	0.0	0.98611	0.0	0.0	0.08878	0.0	0.0	0.0	0.00534	0.0	0.00816	0.06685	0.01474	0.0	0.0	0.0	0.0	0.17887	0.04354	0.00817	0.01711	0.0	0.00512	0.0	0.0	0.55761	1.31323	0.0	0.0	0.0	0.00283	0.03295	0.0	0.0	0.0	0.0	0.0	0.0	0.1392	0.0	0.0176	0.0	0.0	0.00037	2.00099	0.07009	0.0598	0.15046	0.0	0.12757	4.8341	0.0	0.39262	0.0	0.0	0.0	0.0	0.0	4.58597	0.98784	0.0013	0.0	0.05656	0.0	0.0	0.04118	0.0	0.0	0.0	1.37791	0.42927	0.0	0.0	1.81272	0.0	0.0	1.97571	0.0	0.0	0.15365	0.0	0.01762
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Megamonas	0.0	0.0	0.0	0.0	0.0	0.03631	0.0	0.0	0.0	0.0	0.0	0.20916	0.00952	0.0	0.00425	0.0	0.0	0.01917	0.0	0.0	0.07056	0.00368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00496	0.34759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81611	0.0	0.0	0.0	0.13773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella	0.02004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02105	0.0	0.0	0.03307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00188	0.0	0.0	0.0	0.00776	0.0	0.0	0.0	0.0	0.0	0.0027	0.00738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0245	0.08326	0.0	0.00127	0.0	0.0	0.0	0.0	0.0	0.00684	0.10882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01608	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus	0.0	0.0	0.0	0.0	0.02906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	0.0	0.0	0.76715	0.0	0.0	0.0	0.00615	0.0	0.0	2.91096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	4.00971	0.0	0.38734	0.00613	0.16894	0.00453	0.0	0.0	0.0	11.36876	0.08692	0.00221	0.21938	0.0	0.1629	0.02579	0.0	0.012	0.0	0.0	0.00057	0.0	0.00596	0.0	0.0	0.0	0.0	0.32311	0.06553	0.0	0.07429	0.33112	0.38982	0.05904	0.59513	0.0281	0.0	0.0182	0.0	1.71254	0.0	1.37969	0.16873	0.33037	0.00347	0.0	0.0	0.0	0.08249	0.01095	0.0	0.0	0.0	0.32021	0.0	0.00967	0.0	0.0	0.0	0.0	0.13437	0.43215	0.22204	0.20226	0.0	0.0	0.0	0.0	0.10318	0.09459	0.02304	0.0	0.0	0.0	1.1436	0.00308	0.0	0.0	0.13057	0.0	0.05557	0.00692	2.11433	0.0	0.17248	1.15356	0.0	4.70359	2.97306
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera	0.0	0.0	0.0	0.0	0.0	0.00886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07714	0.0	0.0	0.0	0.11308	0.0	0.0	0.86502	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00056	0.0	0.05802	0.0	0.00775	0.0	0.0	0.0	0.03728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07846	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella	0.11016	0.00361	0.01079	0.02387	0.0	0.0	1.14102	0.00714	0.00144	0.0	0.0	0.0	0.00266	0.0	0.0	0.0	0.74331	0.02097	0.00537	0.01246	0.00604	0.1026	0.00315	0.0	0.0	1.24294	0.0	0.0035	0.0	0.01499	0.0	0.04547	0.0192	0.0	0.05685	0.0	0.0053	0.0	0.12191	0.0	0.02311	0.0	0.0	0.0	0.20279	0.00763	0.03702	0.00928	0.0	0.0	0.0	0.01796	0.0	0.0	0.04307	0.0	0.0	2.83093	0.00649	0.09849	0.0	0.08212	0.0	0.0	0.0	0.0	0.00436	0.16186	0.02636	0.04144	0.0	0.0	0.00312	0.0	0.0	0.0	0.0	0.02158	0.0	0.06662	0.0	0.00201	0.01201	0.12843	0.40246	0.00659	0.09199	0.5068	0.16154	0.0	0.63089	0.0	0.01252	0.01107	0.0	0.0006	0.00053	0.0012	0.20221	0.00231	0.71466	0.00608	0.0	0.37669	0.00485	2.58561	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Anaerococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.00261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109	0.0	0.00232	0.0	0.0	0.0	0.00687	0.0	0.23088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09072	0.0	0.0	0.0	0.0	0.0	0.0	0.00784	0.00091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Finegoldia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
