dataset_name	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015
study_condition	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	CRC	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	control	control	control	control	control	control	control	CRC	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	CRC	CRC	CRC
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.00443	0.0	0.0	0.01908	0.0	0.0	0.00322	0.0	0.0	0.0	0.0	0.0	0.0	0.00973	0.0	0.00973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00437	0.0	0.0425	0.0	0.00946	0.0	0.0	0.0	0.01369	0.0	0.0	0.02012	0.0	0.00898	0.0	0.00115	0.0	0.0	0.00562	0.0	0.0	0.0	0.00284	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00183	0.0	0.0	0.0051	0.08684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00283	0.0	0.0	0.0	0.0	0.00124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00581	0.0	0.01724	0.0	0.00498	0.0079
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Mogibacterium	0.0	0.0	0.00873	0.0	0.00165	0.0	0.00433	0.0	0.0	0.00052	0.0	0.0	0.0	0.00199	0.0	0.00738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04974	0.0	0.00881	0.00132	0.00206	0.0	0.01285	0.0	0.0	0.00034	0.0	0.01534	0.0	0.00507	0.0	0.00214	0.00034	0.0	0.0	0.0	0.00358	0.0	0.0	0.0	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00772	0.0	0.0023	0.00726	0.0	0.00751	0.0	0.00338	0.0	0.0	0.0	0.0	0.00344	0.0	0.0	0.0	0.0	0.00239	0.0	0.0	0.0	0.00256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00603	0.0	0.0	0.14319
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01126	0.0	0.0	0.00416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01342	0.0	0.0	0.0	0.04539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00243	0.0398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01099	0.00569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01135	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00443	0.0	0.0	0.0	0.07902	0.0	0.00913
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Intestinimonas	0.00429	0.0657	0.0	0.0	1.14432	0.03152	0.0	0.0	0.00303	0.01156	0.0	0.0	0.00214	0.01219	0.0	0.00677	0.11923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00804	0.02274	0.0	2.49977	0.0	0.0	0.0	0.00824	0.0	0.02487	0.0	0.02672	0.72228	0.00891	0.0	0.0	0.0	0.0	0.02615	0.00921	0.00591	0.0	0.58509	0.00634	0.0	0.0	0.00015	0.0	0.0	0.0	0.02135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03294	0.0	0.00123	0.01611	0.06134	0.0	0.0	0.0	0.06099	0.0	0.0	0.02541	0.0	0.00989	0.00076	0.0	0.0	0.0	0.05606	0.05858	0.0	0.00717	0.03571	0.0	0.05136	0.05444	0.02188	0.00506	0.09791	0.00612	0.0	0.0	0.0	0.06485	0.01757	0.00937	0.0	0.0	0.15039	0.0	0.0	1.40233	0.0	0.02953	0.5668	0.00711	0.02801	0.0	0.01636	0.0	0.00974	0.25027	0.0	0.01736	0.01455	0.21284	0.00375	0.0	0.0	0.0	0.0	0.0	0.0	0.0165	0.02018	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Lawsonibacter	0.04591	0.0394	0.0	0.0	0.0	0.0	0.0	0.0	0.00166	0.0	0.0	0.00172	0.01437	0.00745	0.01043	0.00046	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06787	0.05645	0.19453	0.0	0.0	0.0	0.28882	0.00119	0.01489	0.00184	0.03898	0.22503	0.00615	0.08954	0.0	0.00902	0.0	0.0004	0.00405	0.0	0.00613	0.02724	0.00795	0.00019	0.0	0.04665	0.03804	0.0	0.0	0.02662	0.0	0.0	0.0	0.0	0.07565	0.10652	0.0	0.14548	0.02151	0.00511	0.0	0.01357	0.0	0.00146	0.04625	0.03072	0.0	0.01013	0.05493	0.0	0.00159	0.0	0.0	0.0	0.0	0.02015	0.02018	0.0	0.02288	0.03924	0.0	0.04809	0.03881	0.00341	0.00698	0.08522	0.04916	0.01072	0.02973	0.0	0.0	0.03936	0.01204	0.0	0.0	0.05613	0.0	0.0	0.20887	0.0	0.03262	0.04311	0.00943	0.0	0.21777	0.0	0.0	0.01562	0.0	0.0	0.00919	0.03828	0.0	0.01097	0.0	0.0	0.01685	0.0	0.0	0.00118	0.00368	0.00998	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Monoglobus	0.11737	0.0	0.0	0.0	0.0	0.0	2.26604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51427	0.0	0.84211	0.0	0.0	0.29195	0.0	0.0	0.0	0.08417	0.0	0.0281	0.0	0.0	0.0	0.0	0.0	0.17988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Anaerofustis	0.00829	0.0	0.0	0.04006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202	0.0	0.0	0.0	0.0	0.00472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium	2.69036	18.45345	10.26227	5.43383	16.94046	0.37779	36.80209	12.82104	1.5229	5.22938	4.76967	16.01892	15.66855	0.58022	0.07252	0.91873	1.16701	3.90644	0.29208	0.01836	4.37687	0.32095	11.08194	7.06544	0.51543	0.00517	1.39017	6.04751	2.70284	1.34381	4.53024	0.70887	9.80688	0.36275	0.42116	1.74592	14.44683	20.49213	4.17162	2.94236	3.92992	46.05009	0.81658	25.46429	10.41967	4.59886	17.66845	7.0737	2.96724	0.17584	10.40375	0.22768	5.95942	2.98033	2.31575	4.23551	0.00393	2.83045	0.02426	0.9629	29.50095	7.9077	3.34699	53.86237	2.45739	13.29942	4.40499	34.49906	16.88318	0.90132	1.25285	15.36861	50.31129	10.69805	13.01725	1.34322	23.3754	5.34178	18.65554	4.43834	7.45142	2.97316	20.08511	7.73709	8.78306	9.51487	5.72512	12.17113	23.28118	20.6997	24.73417	5.74379	3.89658	0.02874	0.14433	38.43379	0.83422	7.97054	0.04736	7.85722	2.55054	7.68902	0.0	2.4215	0.25389	10.01138	2.38221	18.85256	11.57551	0.90043	5.88376	0.87172	11.03179	1.10079	0.0	8.72688	0.37271	8.76819	3.80476	3.98417	0.77865	1.23578	4.10954	7.74628	3.17108	19.09135	21.92712	0.16593
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes	2.61438	0.19203	0.65001	0.92489	0.23338	0.8459	0.78542	0.0	0.01824	0.01733	0.86415	0.02887	0.33755	0.06925	4.28463	2.69293	2.60073	0.25907	0.10875	0.01564	0.44136	3.53561	0.04217	0.10039	0.0	7.036	0.4893	0.1842	18.45121	0.01259	11.90504	0.52636	5.58795	1.07564	0.01466	0.13404	1.30808	0.04305	0.71258	9.81636	0.00432	0.284	0.063	0.73787	4.19957	1.09263	0.15531	0.21311	3.58758	0.12927	1.53233	2.13493	1.0026	3.56847	2.53809	0.0157	0.0	0.41493	0.18626	1.36081	0.24226	0.45661	0.27531	0.13145	0.5614	1.95205	0.48424	1.01551	0.19898	1.07445	0.61895	0.29367	0.59063	0.0	0.07592	0.06448	3.1766	3.44143	6.94165	0.0	0.10683	0.5258	0.03892	0.78256	2.81606	0.38073	0.06583	0.41516	1.85646	0.81419	0.27923	0.22629	1.60528	0.0	0.00499	1.80422	0.19478	0.04413	0.88014	0.64037	0.14448	0.60479	4.48476	0.52625	0.30747	0.0516	0.35643	0.56726	0.50239	0.09892	0.10003	3.6252	0.47885	0.07216	0.0	0.2128	0.00122	0.96761	0.76674	0.00208	0.22712	0.77469	0.15992	8.66988	0.49166	0.01755	0.96714	0.31977
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerotignum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14159	0.0	0.0	0.0	1.60986	0.0	0.0	0.0	0.1642	0.0	0.32196	0.0	0.0	0.0	0.0	0.0	0.0	0.00721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00406	0.0	0.0	0.0	0.87498	0.0	0.0	0.0	0.0	0.0	0.32473	0.0	0.0	0.0	0.0	0.00557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10184	0.0	0.0	0.01507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04947	0.0	0.0	0.0	0.0	0.0	0.0	0.34966	0.0	0.0	0.0	0.0	0.00075	0.0	2.16551	0.0	0.0	0.22276	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	1.30507	0.86145	0.8557	3.82144	0.83412	0.87856	0.88044	4.06033	0.45653	0.85769	0.16535	0.17553	0.31564	3.64966	4.58302	11.60541	1.87418	2.00087	8.88222	0.35827	0.72047	2.21529	0.73779	1.10004	0.82286	5.33467	1.30852	0.39521	19.50323	0.18455	11.58047	1.02882	3.70165	1.16887	2.21534	3.12162	1.40144	0.60224	4.17624	36.08267	0.15518	1.00276	0.82494	1.58063	1.87428	0.92966	0.32846	5.75579	5.9442	0.18195	1.57552	0.32312	8.63452	1.47303	2.21227	0.63746	3.42297	2.55877	0.3371	1.78762	1.5286	3.22871	0.3912	2.25517	0.43355	3.6942	2.71066	0.65105	0.64078	2.73746	0.38304	0.84911	4.46763	7.64484	0.21927	7.78302	8.4115	0.28752	4.05064	3.10919	0.54444	2.07068	0.20944	0.99645	0.13628	0.41779	0.35569	0.40846	0.21669	0.30564	0.27126	0.60456	12.09645	2.80251	9.93533	7.37375	1.02626	2.77206	9.98772	8.19941	0.03926	1.31433	12.83013	0.54525	1.62191	0.13148	1.89491	0.44909	0.03663	1.65888	0.19415	0.84821	2.05591	1.5315	4.46952	0.98065	0.64856	0.42707	2.31461	6.47929	2.20929	1.18467	12.17622	4.18883	12.43039	0.20829	5.38838	4.20557
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Butyrivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39513	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	1.76017	0.59633	0.37155	0.87542	0.30971	1.36051	0.51707	0.06952	0.0	0.54895	0.0	0.21561	0.40345	1.40604	0.0	0.0	2.14264	0.11952	0.02653	0.0	0.32143	0.04373	0.2743	0.77826	0.13128	0.0	0.70893	0.25212	0.0	0.0	1.66242	2.54775	5.15816	0.16811	0.0	0.723	0.39513	0.31953	0.24307	0.71542	2.39852	2.15473	0.22153	0.84614	0.97941	0.4569	0.17693	2.25107	1.93836	0.11498	1.1522	0.44976	0.0	1.08345	0.41131	0.8245	0.10306	0.44572	0.0	4.32542	6.47399	1.59493	0.40837	3.62764	5.54034	0.01144	0.0	1.24591	1.10857	0.85901	0.35003	0.32458	1.63731	0.0	3.184	0.02858	6.73126	4.96882	1.9229	0.12723	1.21058	0.4852	3.21232	5.8646	0.54053	0.68738	0.45342	0.72647	0.90747	9.11982	2.81985	1.4327	3.47396	4.13751	0.0	0.0	0.29973	6.99128	0.0	0.48453	0.08552	0.59316	7.68125	0.05092	0.78553	1.80108	0.1788	0.09368	0.02342	1.77051	0.78379	0.30215	2.69345	0.79931	0.15522	0.21062	0.01563	0.0	0.85258	0.0	4.75195	0.42826	1.62007	2.42203	0.0	0.29389	11.03331	0.00271
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea	1.657	0.57747	3.66175	2.69972	0.37519	0.74674	1.08819	0.0	0.18871	0.81035	0.66561	0.29038	0.33701	2.03644	0.85959	6.06319	1.27951	0.22538	1.88677	0.0	0.47314	0.8884	0.99143	0.4203	0.54723	0.00123	0.86297	0.32659	5.54458	0.03619	2.82938	3.06811	1.81659	1.08891	0.0	1.62209	1.21608	0.20584	0.94236	4.45701	0.31657	1.05222	0.34925	4.21343	1.08272	0.29334	0.33138	2.05779	0.59594	0.02766	1.00056	0.30664	0.0	0.86931	1.35117	0.78114	1.5357	0.68601	0.08989	0.17593	0.51009	0.59865	0.57711	1.48976	0.28811	0.76049	0.32284	0.70756	1.30855	1.46069	0.47175	1.1335	3.70197	0.0	0.37834	0.16704	9.82378	0.3427	0.0	1.24796	0.42262	0.65824	0.13707	0.63163	0.97933	0.97907	0.2289	0.28041	1.1147	0.21857	0.4552	0.14801	4.82348	0.03492	0.00136	0.87614	0.62721	1.02512	2.55167	0.38415	0.09581	0.5672	1.73482	1.15309	0.92318	0.69098	0.64143	0.51086	0.12851	0.82195	0.6696	0.95918	1.77707	1.04098	1.89865	1.5424	0.20322	0.23018	0.63004	0.0	1.05457	0.57289	5.5291	4.01307	0.54282	0.35529	2.81482	7.1925
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella	0.00086	0.17699	0.06682	0.05393	0.00712	0.05549	0.0	0.00176	0.00054	0.00157	0.0	0.0	0.07304	0.95332	0.21384	1.16282	0.17359	0.06566	0.01455	0.0	0.0	0.0	0.0	0.00624	0.0	1.2116	0.00487	0.15076	0.0	0.0	0.00932	0.06973	0.0	0.0031	0.0	0.0	0.0358	0.00074	0.01225	0.0	0.0	0.02338	0.0	0.00266	0.0	0.02627	0.01467	0.06034	0.0	0.0	0.01488	0.0	0.0	0.0	0.11939	0.00501	0.0	0.0	0.0	0.03342	0.02674	0.0	0.0003	0.0055	0.0	0.0	0.04881	0.0	0.0	0.00476	0.02967	0.0	0.05041	0.0	0.0	0.00533	0.07719	0.0	0.00193	0.0	0.0	0.0112	0.0	0.01339	0.0	0.0	0.01011	0.01448	0.00986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36891	0.18692	0.0	0.05093	0.0265	0.0	0.0	0.8005	0.0	0.0	0.1536	0.00941	0.49393	0.00226	0.0	0.0	0.19799	0.70678	0.0	0.01141	0.05954	0.30882	0.0	0.0	0.0	0.00594	0.00033	0.0	0.0	0.11895	0.00589	0.15778
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Faecalicatena	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter	0.65212	0.17116	0.76486	1.00354	0.39753	0.23414	0.18208	0.0	0.14868	0.20983	0.57067	0.17177	0.2775	1.04865	0.0	0.0	0.52919	0.09121	0.0	0.0	1.1889	0.26098	0.06069	0.12911	0.0	0.0	0.33528	0.05252	0.0	0.16328	0.50858	0.35904	3.63961	3.66256	0.11326	0.50729	0.5986	0.3321	1.98529	0.0	0.02542	0.47633	0.08736	0.22729	4.12813	0.08385	0.21557	1.874	1.14794	0.19504	2.91544	0.0	0.97512	0.578	0.92755	0.48958	0.0	1.31678	0.0	1.70423	0.65405	0.54953	0.76076	0.52975	0.27506	0.88541	0.78272	0.66241	0.71104	0.68098	0.64017	1.08332	1.71282	0.0	0.43174	0.16092	6.4569	0.14499	2.64074	0.60157	0.62407	3.65587	0.34006	0.80617	1.43121	0.48483	0.11741	0.34685	0.66222	0.13868	0.32994	0.51664	2.54124	0.0	0.0	0.65205	0.03778	0.04698	0.77937	0.46462	0.1925	0.62416	2.01592	0.03301	0.11871	0.04529	1.13244	0.29485	0.11324	0.5853	0.12897	0.13242	0.25101	0.05302	0.0	0.23685	0.00466	0.0	0.73211	0.0	0.60954	0.44193	1.6853	5.47605	0.1879	0.15036	1.69266	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoanaerobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046	0.0	0.00177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
